id,priority,level,file,index,word,wordType,article,articleStatus,plural,pluralStatus,flags,reviewerPrompt,meaningVi,meaningDe,exampleSentence1,reviewerVerdict,reviewerNotes
"content/c1/vocabulary/31-kuenstliche-intelligenz-ml.json#words[23]","P3","C1","content/c1/vocabulary/31-kuenstliche-intelligenz-ml.json","23","aggregieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","tập hợp, tổng hợp","Einzelne Daten zu einer Gesamtheit zusammenfassen","Verschiedene Datenquellen müssen zunächst aggregiert werden, um eine umfassende Analyse zu ermöglichen.","",""
"content/c1/vocabulary/32-klimaforschung-modellierung.json#words[20]","P3","C1","content/c1/vocabulary/32-klimaforschung-modellierung.json","20","kalibrieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Hiệu chuẩn","Ein Messinstrument so einstellen, dass es exakte und vergleichbare Werte liefert.","Um präzise Messungen zu gewährleisten, müssen alle Sensoren und Instrumente regelmäßig kalibriert werden.","",""
"content/c1/vocabulary/32-klimaforschung-modellierung.json#words[4]","P3","C1","content/c1/vocabulary/32-klimaforschung-modellierung.json","4","Szenario","NOMEN","NEUTRUM","","die Szenarien","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Kịch bản","Eine mögliche zukünftige Entwicklung oder ein hypothetischer Ablauf von Ereignissen.","Die Klimaforschung arbeitet mit verschiedenen Emissionsszenarien, um mögliche zukünftige Entwicklungen des Klimasystems abzubilden.","",""
"content/c1/vocabulary/33-migrationsdebatte.json#words[20]","P3","C1","content/c1/vocabulary/33-migrationsdebatte.json","20","konsolidieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Củng cố, hợp nhất","Eine Position oder einen Zustand durch gezielte Maßnahmen dauerhaft absichern und stabilisieren.","Die Integration von Geflüchteten muss durch gezielte Maßnahmen auf dem Arbeitsmarkt konsolidiert werden.","",""
"content/c1/vocabulary/33-migrationsdebatte.json#words[22]","P3","C1","content/c1/vocabulary/33-migrationsdebatte.json","22","verankern","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Cố định, neo giữ, ăn sâu vào","Etwas so fest in einem System oder Gesetz integrieren, dass es dauerhaft Bestand hat.","Menschenrechte sind in der Verfassung verankert und müssen für alle gleichermaßen gelten.","",""
"content/c1/vocabulary/33-migrationsdebatte.json#words[25]","P3","C1","content/c1/vocabulary/33-migrationsdebatte.json","25","evaluieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Đánh giá, thẩm định","Etwas systematisch prüfen und bewerten.","Die Wirksamkeit von Integrationsprogrammen muss regelmäßig evaluiert werden, um Anpassungen vorzunehmen.","",""
"content/c1/vocabulary/35-urbanisierung-smart-city.json#words[18]","P3","C1","content/c1/vocabulary/35-urbanisierung-smart-city.json","18","vorantreiben","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Thúc đẩy; đẩy mạnh","Einen Prozess durch gezielte Maßnahmen beschleunigen, um ein gewünschtes Ergebnis schneller zu erzielen.","Die Regierung plant, die Entwicklung von Smart-City-Technologien durch gezielte Förderprogramme aktiv voranzutreiben.","",""
"content/c1/vocabulary/36-generationenkonflikt.json#words[23]","P3","C1","content/c1/vocabulary/36-generationenkonflikt.json","23","prägen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Định hình, tạo dấu ấn, ảnh hưởng sâu sắc","Einen starken, bleibenden Einfluss auf jemanden oder etwas ausüben.","Kriegs- und Nachkriegszeiten haben die Elterngeneration nachhaltig geprägt und ihre Werte grundlegend beeinflusst.","",""
"content/c1/vocabulary/37-desinformation-faktencheck.json#words[22]","P3","C1","content/c1/vocabulary/37-desinformation-faktencheck.json","22","instrumentalisieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Công cụ hóa, lợi dụng, sử dụng như một công cụ","Jemanden oder etwas für die eigenen Zwecke benutzen.","Emotionen werden oft instrumentalisiert, um die rationale Entscheidungsfindung zu untergraben.","",""
"content/c1/vocabulary/37-desinformation-faktencheck.json#words[7]","P3","C1","content/c1/vocabulary/37-desinformation-faktencheck.json","7","Algorithmus","NOMEN","MASKULIN","","die Algorithmen","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Thuật toán","Eine festgelegte Abfolge von Rechenschritten zur Lösung eines Problems.","Soziale Medien nutzen komplexe Algorithmen, um Inhalte zu personalisieren, was zur Bildung von Filterblasen beitragen kann.","",""
"content/c1/vocabulary/41-entwicklungspsychologie.json#words[15]","P3","C1","content/c1/vocabulary/41-entwicklungspsychologie.json","15","normativer Wandel","NOMEN","MASKULIN","","die normativen Wandel","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Sự thay đổi chuẩn mực (những thay đổi điển hình hoặc dự kiến xảy ra trong quá trình phát triển)","Entwicklungsveränderungen, die altersgemäß für die Mehrheit einer Bevölkerungsgruppe charakteristisch sind.","Der normative Wandel im Jugendalter umfasst sowohl physische als auch psychische Transformationen, die von den meisten Individuen erfahren werden.","",""
"content/c1/vocabulary/43-kreislaufwirtschaft.json#words[13]","P3","C1","content/c1/vocabulary/43-kreislaufwirtschaft.json","13","ökologischer Fußabdruck","NOMEN","MASKULIN","","die ökologischen Fußabdrücke","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Dấu chân sinh thái","Ein Maß dafür, wie stark ein Mensch oder ein Land die Umwelt belastet.","Die Reduzierung des ökologischen Fußabdrucks ist ein globales Ziel zur Bewältigung der Klimakrise.","",""
"content/c1/vocabulary/43-kreislaufwirtschaft.json#words[25]","P3","C1","content/c1/vocabulary/43-kreislaufwirtschaft.json","25","verstromen","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Đốt để phát điện","Energie aus einer Quelle in elektrische Energie umwandeln.","Die Verstromung von Abfällen ist eine Form der energetischen Verwertung, die jedoch kritisch betrachtet wird.","",""
"content/c1/vocabulary/44-biotechnologie-pharma.json#words[20]","P3","C1","content/c1/vocabulary/44-biotechnologie-pharma.json","20","validieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","xác nhận, kiểm định","Die Gültigkeit oder Richtigkeit von etwas offiziell bestätigen.","Bevor ein Analysegerät im Routinebetrieb eingesetzt wird, müssen seine Messverfahren umfassend validiert werden.","",""
"content/c1/vocabulary/44-biotechnologie-pharma.json#words[25]","P3","C1","content/c1/vocabulary/44-biotechnologie-pharma.json","25","verstoffwechseln","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","chuyển hóa","Einen Stoff im Körper chemisch umwandeln, um ihn zu nutzen oder auszuscheiden.","Die Leber ist das Hauptorgan, das Medikamente und Toxine verstoffwechselt.","",""
"content/c1/vocabulary/45-nanotechnologie.json#words[18]","P3","C1","content/c1/vocabulary/45-nanotechnologie.json","18","dotieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Pha tạp","Stoffe mit Fremdatomen versehen, um ihre Eigenschaften zu verändern","Um die elektrische Leitfähigkeit zu erhöhen, muss das Halbleitermaterial gezielt mit Fremdatomen dotiert werden.","",""
"content/c1/vocabulary/46-wirtschaftsethik.json#words[18]","P3","C1","content/c1/vocabulary/46-wirtschaftsethik.json","18","verankern","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Neo vào, gắn chặt, củng cố","Etwas fest in einem System, einem Gesetz oder im Bewusstsein etablieren.","Ethische Prinzipien müssen fest in der Unternehmenskultur verankert werden, um wirksam zu sein.","",""
"content/c1/vocabulary/46-wirtschaftsethik.json#words[25]","P3","C1","content/c1/vocabulary/46-wirtschaftsethik.json","25","mandatieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Ủy nhiệm, giao phó","Jemandem den offiziellen Auftrag geben, eine bestimmte Aufgabe zu erledigen.","Die Aktionäre haben den Aufsichtsrat mandatiert, eine unabhängige Untersuchung der Vorfälle einzuleiten.","",""
"content/c1/vocabulary/46-wirtschaftsethik.json#words[26]","P3","C1","content/c1/vocabulary/46-wirtschaftsethik.json","26","kontrahieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Ký hợp đồng, giao kèo (một cách chính thức)","Einen offiziellen Vertrag mit jemandem schließen.","Das Unternehmen kontrahiert ausschließlich mit Lieferanten, die sich zur Einhaltung internationaler Arbeitsstandards verpflichten.","",""
"content/c1/vocabulary/46-wirtschaftsethik.json#words[5]","P3","C1","content/c1/vocabulary/46-wirtschaftsethik.json","5","ökologischer Fußabdruck","NOMEN","MASKULIN","","die ökologischen Fußabdrücke","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Dấu chân sinh thái","Ein Maß dafür, wie stark die Ressourcen der Erde durch die Lebensweise eines Menschen oder die Aktivitäten eines Unternehmens beansprucht werden.","Viele Unternehmen streben danach, ihren ökologischen Fußabdruck durch innovative Produktionsmethoden zu minimieren.","",""
"content/c1/vocabulary/48-tierethik-tierschutz.json#words[18]","P3","C1","content/c1/vocabulary/48-tierethik-tierschutz.json","18","ausbeuten","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Bóc lột, khai thác triệt để","Jemanden oder etwas rücksichtslos für den eigenen Nutzen verwenden.","Es ist ethisch fragwürdig, Tiere ausschließlich für menschliche Zwecke auszubeuten, ohne Rücksicht auf ihr Wohl.","",""
"content/c1/vocabulary/48-tierethik-tierschutz.json#words[19]","P3","C1","content/c1/vocabulary/48-tierethik-tierschutz.json","19","verankern","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Neo giữ, cắm sâu, ghi nhận (vào luật)","Etwas fest in einem Gesetz oder einer Regelung festschreiben.","Die Rechte von Tieren sollten stärker in der Gesetzgebung verankert werden, um ihnen einen besseren Schutz zu bieten.","",""
"content/c1/vocabulary/48-tierethik-tierschutz.json#words[24]","P3","C1","content/c1/vocabulary/48-tierethik-tierschutz.json","24","missachten","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Coi thường, không tuân thủ, vi phạm","Etwas ignorieren oder eine Regel bewusst nicht befolgen.","Wer Tierschutzgesetze missachtet, sollte mit ernsthaften Konsequenzen rechnen müssen.","",""
"content/c1/vocabulary/49-theaterwissenschaft.json#words[10]","P3","C1","content/c1/vocabulary/49-theaterwissenschaft.json","10","Hermeneutik","NOMEN","FEMININ","","-","duden_singular_only_needs_native_signoff","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Giải thích học, thông diễn học (lý thuyết giải thích văn bản)","Die Theorie und Methode der Interpretation und Auslegung von Texten.","Die hermeneutische Herangehensweise ermöglicht eine tiefgründige Interpretation komplexer dramatischer Texte.","",""
"content/c1/vocabulary/49-theaterwissenschaft.json#words[19]","P3","C1","content/c1/vocabulary/49-theaterwissenschaft.json","19","rezipieren","VERB","","","","","example_lexeme_presence_needs_review","Check that examples clearly demonstrate the target lexeme or an acceptable inflected form.","Tiếp nhận, lĩnh hội (một tác phẩm nghệ thuật, một ý tưởng)","Ein Kunstwerk oder eine Idee aufnehmen und sie geistig verarbeiten.","Das Publikum rezipierte die provokante Performance mit einer Mischung aus Faszination und Irritation.","",""
